ID,tweet,label,eng_translated
am_train_00112,እኛ= እሄንን ድርጊት ከማውገዝ ይልቅ ዝምታን የመረጡ፣በተለይ ወጣቶቹ (የጢቅት ሰዎች የጥፋት ተልዕኮ ማስፈፀሚያ የሆኑ)፣ተቋሞቻችን (የተሰጣቸውን ሀገራዊ ግዴታ መወ…,negative,"We have chosen silence, especially the young (the milk of warfacts, and the young people (the national obligation of the milk obligation), especially the young men (the national obligation), especially the young men (the national obligation), especially the young men (those who have been assigned to"
am_train_00113,አማርኛ እያወራን መግባባት ካልቻልንማ ምን ማድረግ ይቻላል?! ??,negative,What can be done if we do not know Amharic???
am_train_00114,የጉራጌ ዞን ውስጥ የታሰሩ የህሊና እስረኞች ይፈቱ ብሎ አለማለት ክህደት ነው፡፡ ህዝባው ጥላቻ ነው፡፡ ለህዝብ ጥቅም መስራት እንደ ወንጀል የሚታየው ነገር ሊቆም ይገባል፡፡ ፍትህ ተጓድሎዋል ht…,negative,It is an unbelief that he does not believe that the prisoners of the pillar of consciences in the gurage zone.The dead is hatred.What a crime should be stopped as a crime.Justice Hate HT ...
am_train_00115,እቺን ትልቅ ሃገር ለመምራት የተሰበሰቡት?? እነዚህ እራሳቸውን መምራት ማይችሉ ግማሾቹ አዛውንት ማቆያ፤ ግማሾቹ ፍርድ ቤት ቀርበው ላስጠፉት ነብስ መቀጣት ሲኖርባቸው ሃገር እንመራለን…,negative,"Clinked to lead you a bigger country ??These self-led self-directed and the half-up,We lead country countries when the half-day court should be punished ..."
am_train_00116,ከ10 ሚሊየን የማይበልጡ እና ከ60 ሚሊየን የቱ ነው የሚበልጠው ለዛ ነው አማራው የማይቀበለው እናንተ 10 ሚሊየን አናሳ ናቸው,negative,That's the greatest of 10 million and about 60 million
am_train_00117,ሳያልፍልን ደሞ 3ኛው የዓለም ጦርነት ሊጀመር ነው,negative,The 3rd World War is to begin without the 3rd World War
am_train_00118,እውነት ነው አባቴ  እንዲህ ተረዳድተን ፣ ተደጋግፈን በደስታውም በሀዘኑም አብረን ነው የኖርነው ; እንዳሁኑ የተማሩ ማሀይሞች የዘር እና የክልል ፖለቲካ አምጥተው መርዝ ከመርጨታቸው በፊት። ????❤,negative,"True, my father weeded, and we have lived in joy of joy,So now, learned categories before raptom and regional politics.????"
am_train_00119,እሰክንድር ነጋ በኢትዮጵያ የርስ በርስ ግጭት አንዲቀጣጠልኀ ነዳጁን እያዘጋጀ ያለ ፋኖ ነው,negative,"Equither in Ethiopia is Fano, preparing the killing"
am_train_00120,ገፄን የጠለፉት ወሮበሎች ከ6 ወራት በኋላ ዛሬ የእንኳን አደረሳችሁ መልዕክት አስተላልፈውበታል። የአማራ አይቲ ባለሙያዎች ይህን አካውንት እንዳገኘው ወይም እንዲዘጋ በማድረግ እገዛችሁን…,negative,"After 6 months, the message of the kings of the kitchen transmitted a message today.Your Amhara II experts help you to find or close this account ..."
am_train_00121,የዘመኑ ኢትዮጵያዊነት እና ፌደራላዊነት አቀንቃኞች ድሮ መለስ ዜናዊ ትምክህተኛ ና ጥገኛ ካላቸው የሚለዩት በምንድን ነው?,negative,"How do the Ethiopian Ethiopian and Federal Ethiopian and Federalists differ from that of Droles Meles Zenawi, whosely of the day doctrine and dependent?"
am_train_00122,ተማሪዎች ትምህርት ማቋረጥና ሞት ያሳስበናል! ከሁሉ በላይ ደግሞ የሚዲያም የመንግስትም ነገሩን በዝምታ ማለፍ ያስተዛዝባል፣ ያሳዝናል!,negative,"Students are disturbed and death!Of course, it is sad that the government of the government government is infected with the government of government!"
am_train_00123,ወረኛ,negative,The invasion
am_train_00124,4/7- ኢትዮ 360: የኮሮና ቫይረስን ወደኢትዮጵያ እንዲገቡ ያደረገው የጀዋርና የቄሮን ሚስጥር የያዘ ቪዲዮ በእጃችን ገብቷል:: ለሀገር ደህንነትና ሰላም ስንል ይፋ ላለማድረግ ወስንናል??????,negative,2/7- Ethio 360: Its a video containing the secret of Korona virus to Ethiopia.Are we guided not to divorce for a country of peace and peace ???????
am_train_00125,የሚቶለቱለ አንዳች ይቶልትልብህ መርዝ ሰው በላ አውሬ አስመሳይ ጥፋ ከዚህ ወረኛ,negative,The poisonous man's beast of the wild beast
am_train_00126,እረ እዚህ ወረፋ እየጠብኩ የ ቡና ሴትዮዋ በስልክ ስታወራ ድምጿ ታምቡር ይበጥሳል,negative,"Although I was going out in here, the coffee of the coffee around the coffee will be dripped on the phone"
am_train_00127,አጼ ኃይለስላሴ በምጽዋ በ1945 ዓ/ም  ያሰሩት መስጊድ የመሰረት ድንጋይ ጽሁፍ  ኦነጉ አህመዲን ጀበል ተብየው ሲወቅሳቸው  ሰምቼ ነበር ይሄን ምን ትላለህ በሉት እስቲ  መቼም ተሳስ…,negative,"Emperor Haile Lallay I had heard that the Mosque Text Text for 1945 I had heard that he was named Albomdin's Lake, and what do you say that you say this?"
am_train_00128,የቀን ጅቦች ጉራ መሆን ኣለበት ?????? እንጂ ጤነኛ ኣንጎል ያለው ገንዘቡንና ስሙን እንደው ዝም ብሎ ኣያጠፋም።,negative,"Should the hyena be brag ???????However, it would not be silent and his or her money and his name, as well as his name."
am_train_00129,Trump ስለ ግድቡ አንድም ነገር አላለም!ስለ ግድቡ መሆን አለበት እያወራ ያለው ሚሉት ሌሎች ናቸው።,negative,Trump doesn't know anything about the dam! It's others who are talking about the dam.
am_train_00130,አየር ላይ ተንሳፈዋል እኮ:: በትምህርት ቤቶች ውስጥ የተሰገሰጉትን የማይመረቁ ቦዘኔ ቄሮዎችን: የኦነግ/የህዋሃት አቀንቃኞችን እና የሃይማኖት አክራሪዎችን ለምንድነው መንጥረው ማያባሯቸው?,negative,Pull on the air.Why do you not look at the immigrant boasts of schools?
am_train_00131,ጠቅላይሚኒስትሩ አገር የመምራት አቅም የላቸውም አቶ ልደቱ አያሌው,negative,The Individual Country The Country Country Mr. Male
am_train_00132,መሬት ላይ ባለው ሀቅ መሰረት አንድ ስህተት አይደለም መቶ ስህተት ይሰራል ማን Merera Gudina ከጁዎር ጋር በአንድ አልጋ ላይ ይተኛሉ ብሎ አሰበ። እኔ ቡልቻ…,negative,"According to the fact that on the ground, it's not a hundred mistake who would sleep in a bed with Joker with Joker with Joder.I'm booch ..."
am_train_00133,መልካም ዜና ነው ክፉ አውሬ  አይልመድ ከለመደም አይውለድ ይባላል፡፡ እነዚህ ክፉ አውሬዎች መፋረድ ተገቢ ነው፡፡ ክልሉ ከጎበዝ አለቆች መጽዳት አለበት፡፡,negative,It is good news that evil wild beasts are called aam.These wicked wild beasts are right.The territory should be cleaned from visitors.
am_train_00134,የተመሠከረላት ጀግና ነች  .. እንኳን ያንቺ አይነቷን ዱቄት ስንቷን አንጰርጵራለች,negative,The hero of the hero.
am_train_00135,ታይምስ ሚዲያ… ሰሞነኛ ጉዳዮች! ****************************** “… ኦፌኮ የጃዋር ጥፋት ማስፈጸሚያ ካባ ነው የሚሆነው፤  ኦሮሚያ ልዩ ፖሊስ የተዘጋጀው ለምርጫው ነው… ”…,negative,"Times Media ... Seasonal issues!************************************* ""... Ofko Javar's destruction cow;Oromia Special Police is designed for the election ... ""..."
am_train_00136,ልክ ብለሃል። እኛማ ተተብትበናል።,negative,You have been right.We are picked up.
am_train_00137,‹‹አእምሮን በተገደበ ነፃነት ውስጥ ማንቀሳቀስ ትርፉ ባርነት ነው››,negative,"""Moving the brand of the mind is bondage"""
am_train_00138,ኩራት ወንድምን በመግደል ፥ በማሰር ፥ በማሰቃየት እና ሀገር በመዝረፍ ሆነ እንዴ?,negative,"Pride by killing a brother, and was it by rocky of a land by arresting and land?"
am_train_00139,አይገርምህም ያቺ ቡዳ እንኳን የማይበላት ልጅ ቆንጆ ተብዬ ተለከፍኩ ብላ ስትቀውጠው ናፍቆት እንባ ዱብ ዱብ ስትጫወት እንዳልነበር?????♂️,negative,Don't know that the unwell-out boy whose gadged child had been released in that group didn't know that the unwell-out boy was not played in the beautiful tears of tears ?????
am_train_00140,So what? መግለጫ! ጥሩ ቀልድ ነዉ,negative,SO WHAT?press release!It's a good joke
am_train_00141,ይሄንን እኮ ነው መቻል ያቃተኝ ራስ ዳሽን ራሱ እንደናንተ ራሱን መች ይቆልላል በየሱስስስ ስም????,negative,The person who unable to be able to be able to be able to be able to be able to say this is a person in Jesus name :???
am_train_00142,ለማንኛውም  የኢትዮጵያ በጀት 13 ቢልዮን አይደለም,negative,Not for any Ethiopian Budget
am_train_00143,ናማ የበግ ወጥ ላይ እየደረሰ ያለውን ጥቃት መክት,negative,Naima attacking violence
am_train_00144,ጫት ተራ,negative,Right
am_train_00145,ባለጌ በሁሉም ዘርና ሀይማኖት አለ የሚወክለውም እራሱንና መስሎቹን ነው ሁሴንን ግን በግድ የበታችነትይስማህ ማለት አትችልም  እሱኮ እራ…,negative,"The bank of all race and religion, and it is not the same and the likerest of Hysson, Hysson, but it does not mean that he is inferior ..."
am_train_00146,ልብ ወለድ መጽሃፍ እኮ እላልኩም:: ትክክለኛ ማስረጃ ነው ያልኩት!,negative,A fiction book is not available.I said it is the correct evidence!
am_train_00147,አንቺ  ልጅ እየተበላሸሽ ነዉ ፣ከነማን ጋር መዋል  ጀምረሽ ነው?  ዋ!,negative,"Do you start spending a boy, who start to be able to be able to be in touch with him?Wa!"
am_train_00148,የኢዜማው፡ቱልቱላ ብርሃኑ ነጋ  ኮ/ል ኣብይን እንደሚያማክር የምርጫ ቦርድ ሪፎርምም እንድሚያግዝ ሲናገር ሰምተናል። ኣማራ እስረኞችን ማስፈታት እንዴታ ኣቃታቹ? ወይስ የእርሶውም የኣዞ እምባ ነገር ነው!,negative,We have heard the ez ማው ማውል ማው ልou the light of the Ezuula Board of Election Board Reform as a constitutional board.The elementation of the election of eduly prisoners?Or the Amhab of the one!
am_train_00149,አንተ ሸይጣን በማስመሰል ስትውል ያዛነፍከውን ሚዛን ለመጠበቅ ይሆን?,negative,Is it possible to keep the balance you that shame on the way of the mercy?
am_train_00150,ምን የጉድ ሃገር ነው.... ምርጫ አይደረግም ብሎ ቅስቀሳ?,negative,What blind is it ...
am_train_00151,ይሄ የችኮች ሴራ ነው ????,negative,This is the plot of the scrolls ????
am_train_00152,የአብይ ተላላኪ እንዳይሆን ብቻ ምኞቴ ነው,negative,I wish you only the coal of the
am_train_00153,የሜሞሪ ሎስ እንኳን ተጠቂ ነኝ!  አልዋሽም!,negative,Even the Mamorry Los are the victim!I don't lie!
am_train_00154,ቆሻሻዎቹ አፄዎች የኢትዮጵያን ሙስሊም የበደሉት በደል የትየለሌ ነው!!!,negative,The dirty is the victims of the injurious injustices !!!
am_train_00155,Shame! የጋራ እፍረታችን ነው። የኛው ነውር ነው።   ነፍስህ በሰላም ትረፍ!,negative,Shame!It's our common shame.It's the one of the one.May your soul rest in peace!
am_train_00156,ይህ ትዉድ እኮ ስለባህር በር እንዳያነሳ አድርገዉ መለስና ኢሳያስ  ጠፍጥፈው የሰሩት ትወልድ ነዉ,negative,This hall was not lifted up of the door and the birth of Judah
am_train_00157,ይሻላል አላቹ?? Peace ይመቻቹ... አስቴር ትሙት 2012 በሀበሻ አቆጣጠር አልመሰለኝም ነበር ??...ላሽ ላሽ ላሽ,negative,Better better ??Peace Peace ...
am_train_00158,እንካን አንድ ሉኣላዊ ሀገር ይቅርና አንድ ቤተሰብ እንድህ አፍኖ ማስተዳደር ይከብዳል አንተ ዝግ,negative,Praise the Suan An Sovereigner and it is difficult for a family
am_train_00159,ትታጠባታለህ  !!!  የፍልውሃ መግቢያ በርን በሁለት እጆቹ ጭብጥ አድርጎ ይዞ አልገባም እያለ ይጮሃል ። ወዲህ ያለው ሰው. .ከንፈሩን በቁጭት ነክሶ ትገባታለህ ፡ ትታጠባታለህ እያለ…,negative,"You are awaiting !!!It shout when he does not contain the theme of the Filkhan's gate with two hands.The person who has ever been.. When you await the past, you will be awakening ..."
am_train_00160,ጽሕፍቶና ድዩ ወይስ ዕጫና? ኢሳይያስ ኣሳሪ፡ ንሕና ተኣሰርቲ! ኢሳይያስ ሰጓጒ፡ ንሕና ተሰጎግቲ! ኢሳይያስ ቀታሊ፡ ንሕና ተቐተልቲ! ኢሳይያስ ዋና ሃገር፡ ንሕና ጓኖት! ዋእእእ...፡ ገለስ ንሕሰብ ደኣ!!,negative,"Is it our writing or our fate?Isaiah assassin, we are prisoners!Isaiah persecutor, we were expelled!Isaiah killer, we are murderers!Isaiah is the owner of the country, we are strangers!Wow..., think about something!!"
